"code_muni","year","TASMIN"
"3105004",2004,15.5808333333333
"3105004",2005,15.7308333333333
"3105103",2001,15.1783333333333
"3105103",2002,15.0458333333333
"3105103",2003,15.2283333333333
"3105103",2004,15.165
"3105103",2005,15.4133333333333
"3105202",2001,16.4308333333333
"3105202",2002,16.4708333333333
"3105202",2003,16.6316666666667
"3105202",2004,16.5916666666667
"3105202",2005,16.5675
"3105301",2001,14.1075
"3105301",2002,13.9816666666667
"3105301",2003,14.2141666666667
"3105301",2004,14.0433333333333
"3105301",2005,14.31
"3105400",2001,14.2983333333333
"3105400",2002,14.2233333333333
"3105400",2003,14.3758333333333
"3105400",2004,14.2725
"3105400",2005,14.4275
"3105509",2001,16.2991666666667
"3105509",2002,16.2658333333333
"3105509",2003,16.3908333333333
"3105509",2004,16.3141666666667
"3105509",2005,16.5266666666667
"3105608",2001,14.0108333333333
"3105608",2002,13.9166666666667
"3105608",2003,14.0983333333333
"3105608",2004,13.9208333333333
"3105608",2005,14.1508333333333
"3105707",2001,15.2183333333333
"3105707",2002,15.1825
"3105707",2003,15.37
"3105707",2004,15.2375
"3105707",2005,15.4183333333333
"3105905",2001,13.5866666666667
"3105905",2002,13.49
"3105905",2003,13.6733333333333
"3105905",2004,13.5008333333333
"3105905",2005,13.725
"3106002",2001,14.925
"3106002",2002,14.8858333333333
"3106002",2003,15.0391666666667
"3106002",2004,14.9333333333333
"3106002",2005,15.0941666666667
"3106101",2001,15.1283333333333
"3106101",2002,15.0166666666667
"3106101",2003,15.2091666666667
"3106101",2004,15.0208333333333
"3106101",2005,15.275
"3106200",2001,14.4975
"3106200",2002,14.4216666666667
"3106200",2003,14.5783333333333
"3106200",2004,14.4866666666667
"3106200",2005,14.6458333333333
"3106309",2001,16.3083333333333
"3106309",2002,16.2975
"3106309",2003,16.4425
"3106309",2004,16.4066666666667
"3106309",2005,16.4983333333333
"3106408",2001,13.9708333333333
"3106408",2002,13.8841666666667
"3106408",2003,14.0458333333333
"3106408",2004,13.9241666666667
"3106408",2005,14.1025
"3106507",2001,16.1141666666667
"3106507",2002,16.1283333333333
"3106507",2003,16.275
"3106507",2004,16.2325
"3106507",2005,16.1991666666667
"3106606",2001,17.155
"3106606",2002,17.1733333333333
"3106606",2003,17.3283333333333
"3106606",2004,17.2966666666667
"3106606",2005,17.3008333333333
"3106655",2001,15.8016666666667
"3106655",2002,15.8383333333333
"3106655",2003,15.9925
"3106655",2004,15.9216666666667
"3106655",2005,15.8966666666667
"3106705",2001,14.7391666666667
"3106705",2002,14.6533333333333
"3106705",2003,14.8125
"3106705",2004,14.7425
"3106705",2005,14.9208333333333
"3106804",2001,14.1983333333333
"3106804",2002,14.0966666666667
"3106804",2003,14.2858333333333
"3106804",2004,14.0966666666667
"3106804",2005,14.3325
"3106903",2001,15.47
"3106903",2002,15.3641666666667
"3106903",2003,15.5558333333333
"3106903",2004,15.3633333333333
"3106903",2005,15.6191666666667
"3107000",2001,16.5225
"3107000",2002,16.4325
"3107000",2003,16.5925
"3107000",2004,16.6316666666667
"3107000",2005,16.8383333333333
"3107109",2001,14.6816666666667
"3107109",2002,14.5325
"3107109",2003,14.7416666666667
"3107109",2004,14.615
"3107109",2005,14.8766666666667
"3107208",2001,13.66
"3107208",2002,13.5875
"3107208",2003,13.7791666666667
"3107208",2004,13.61
"3107208",2005,13.83
"3107307",2001,15.6141666666667
"3107307",2002,15.5816666666667
"3107307",2003,15.7308333333333
"3107307",2004,15.7366666666667
"3107307",2005,15.7375
"3107406",2001,15.7033333333333
"3107406",2002,15.6041666666667
"3107406",2003,15.7708333333333
"3107406",2004,15.7658333333333
"3107406",2005,15.9908333333333
"3107505",2001,13.6541666666667
"3107505",2002,13.5708333333333
"3107505",2003,13.7625
"3107505",2004,13.5866666666667
"3107505",2005,13.8058333333333
"3107604",2001,14.9016666666667
"3107604",2002,14.7425
"3107604",2003,14.9641666666667
"3107604",2004,14.8308333333333
"3107604",2005,15.1
"3107703",2001,14.4241666666667
"3107703",2002,14.36
"3107703",2003,14.51
"3107703",2004,14.415
"3107703",2005,14.5558333333333
"3107802",2001,16.0091666666667
"3107802",2002,15.985
"3107802",2003,16.1391666666667
"3107802",2004,16.0808333333333
"3107802",2005,16.1983333333333
"3107901",2001,12.8183333333333
"3107901",2002,12.7341666666667
"3107901",2003,12.9691666666667
"3107901",2004,12.7991666666667
"3107901",2005,13.0183333333333
"3108008",2001,14.0891666666667
"3108008",2002,13.96
"3108008",2003,14.1475
"3108008",2004,14.0166666666667
"3108008",2005,14.26
"3108107",2001,14.1833333333333
"3108107",2002,14.0858333333333
"3108107",2003,14.2475
"3108107",2004,14.1383333333333
"3108107",2005,14.3325
"3108206",2001,17.5908333333333
"3108206",2002,17.515
"3108206",2003,17.6708333333333
"3108206",2004,17.7991666666667
"3108206",2005,17.8966666666667
"3108255",2001,17.8241666666667
"3108255",2002,17.8308333333333
"3108255",2003,17.9775
"3108255",2004,18.0508333333333
"3108255",2005,18.0625
"3108305",2001,13.0291666666667
"3108305",2002,12.9375
"3108305",2003,13.1683333333333
"3108305",2004,12.9941666666667
"3108305",2005,13.2208333333333
"3108404",2001,14.1075
"3108404",2002,13.9816666666667
"3108404",2003,14.2141666666667
"3108404",2004,14.0433333333333
"3108404",2005,14.31
"3108503",2001,15.7683333333333
"3108503",2002,15.7641666666667
"3108503",2003,15.9125
"3108503",2004,15.8875
"3108503",2005,15.8466666666667
"3108552",2001,17.6908333333333
"3108552",2002,17.585
"3108552",2003,17.7633333333333
"3108552",2004,17.8766666666667
"3108552",2005,18.005
"3108602",2001,17.54
"3108602",2002,17.5216666666667
"3108602",2003,17.6616666666667
"3108602",2004,17.7375
"3108602",2005,17.7858333333333
"3108701",2001,14.8216666666667
"3108701",2002,14.7425
"3108701",2003,14.9333333333333
"3108701",2004,14.7825
"3108701",2005,14.9991666666667
"3108800",2001,15.8466666666667
"3108800",2002,15.8391666666667
"3108800",2003,15.9883333333333
"3108800",2004,15.9525
"3108800",2005,16.0316666666667
"3108909",2001,13.1183333333333
"3108909",2002,13.0416666666667
"3108909",2003,13.2591666666667
"3108909",2004,13.0858333333333
"3108909",2005,13.3158333333333
"3109006",2001,14.4608333333333
"3109006",2002,14.37
"3109006",2003,14.53
"3109006",2004,14.4408333333333
"3109006",2005,14.6266666666667
"3109105",2001,13.4991666666667
"3109105",2002,13.3933333333333
"3109105",2003,13.6391666666667
"3109105",2004,13.4733333333333
"3109105",2005,13.7191666666667
"3109204",2001,15.9116666666667
"3109204",2002,15.8408333333333
"3109204",2003,16.01
"3109204",2004,16.0325
"3109204",2005,16.12
"3109253",2001,16.7375
"3109253",2002,16.7308333333333
"3109253",2003,16.8725
"3109253",2004,16.8475
"3109253",2005,16.9225
"3109303",2001,17.3583333333333
"3109303",2002,17.3316666666667
"3109303",2003,17.4825
"3109303",2004,17.5908333333333
"3109303",2005,17.6191666666667
"3109402",2001,17.3908333333333
"3109402",2002,17.3175
"3109402",2003,17.4833333333333
"3109402",2004,17.5708333333333
"3109402",2005,17.69
"3109451",2001,16.5333333333333
"3109451",2002,16.46
"3109451",2003,16.64
"3109451",2004,16.7316666666667
"3109451",2005,16.8016666666667
"3109501",2001,14.4258333333333
"3109501",2002,14.2925
"3109501",2003,14.5216666666667
"3109501",2004,14.3608333333333
"3109501",2005,14.6266666666667
"3109600",2001,15.6266666666667
"3109600",2002,15.5375
"3109600",2003,15.6983333333333
"3109600",2004,15.675
"3109600",2005,15.865
"3109709",2001,13.1183333333333
"3109709",2002,13.0416666666667
"3109709",2003,13.2591666666667
"3109709",2004,13.0858333333333
"3109709",2005,13.3158333333333
"3109808",2001,18.6133333333333
"3109808",2002,18.4258333333333
"3109808",2003,18.6883333333333
"3109808",2004,18.5916666666667
"3109808",2005,18.9
"3109907",2001,15.8875
"3109907",2002,15.7983333333333
"3109907",2003,15.9591666666667
"3109907",2004,15.9525
"3109907",2005,16.13
"3110004",2001,14.6783333333333
"3110004",2002,14.6075
"3110004",2003,14.7575
"3110004",2004,14.6766666666667
"3110004",2005,14.8291666666667
"3110103",2001,15.5116666666667
"3110103",2002,15.4766666666667
"3110103",2003,15.6458333333333
"3110103",2004,15.5541666666667
"3110103",2005,15.7075
"3110202",2001,15.1558333333333
"3110202",2002,15.085
"3110202",2003,15.2775
"3110202",2004,15.1491666666667
"3110202",2005,15.3375
"3110301",2001,13.9316666666667
"3110301",2002,13.8091666666667
"3110301",2003,14.0525
"3110301",2004,13.8733333333333
"3110301",2005,14.1341666666667
"3110400",2001,14.6291666666667
"3110400",2002,14.495
"3110400",2003,14.6816666666667
"3110400",2004,14.5875
"3110400",2005,14.8208333333333
"3110509",2001,13.4166666666667
"3110509",2002,13.3475
"3110509",2003,13.5683333333333
"3110509",2004,13.3941666666667
"3110509",2005,13.6075
"3110608",2001,12.8183333333333
"3110608",2002,12.7341666666667
"3110608",2003,12.9691666666667
"3110608",2004,12.7991666666667
"3110608",2005,13.0183333333333
"3110707",2001,13.3583333333333
"3110707",2002,13.2625
"3110707",2003,13.4775
"3110707",2004,13.315
"3110707",2005,13.5608333333333
"3110806",2001,17.0925
"3110806",2002,17.1125
"3110806",2003,17.24
"3110806",2004,17.2191666666667
"3110806",2005,17.23
"3110905",2001,13.5233333333333
"3110905",2002,13.4291666666667
"3110905",2003,13.6475
"3110905",2004,13.48
"3110905",2005,13.73
"3111002",2001,14.1075
"3111002",2002,13.9816666666667
"3111002",2003,14.2141666666667
"3111002",2004,14.0433333333333
"3111002",2005,14.31
"3111101",2001,18.8816666666667
"3111101",2002,18.6783333333333
"3111101",2003,18.965
"3111101",2004,18.8108333333333
"3111101",2005,19.1433333333333
"3111150",2001,17.3316666666667
"3111150",2002,17.2966666666667
"3111150",2003,17.4458333333333
"3111150",2004,17.5191666666667
"3111150",2005,17.5883333333333
"3111200",2001,14.4558333333333
"3111200",2002,14.3091666666667
"3111200",2003,14.5175
"3111200",2004,14.39
"3111200",2005,14.6475
"3111309",2001,14.7225
"3111309",2002,14.5883333333333
"3111309",2003,14.805
"3111309",2004,14.6575
"3111309",2005,14.9283333333333
"3111408",2001,18.1066666666667
"3111408",2002,17.8708333333333
"3111408",2003,18.15
"3111408",2004,18.0233333333333
"3111408",2005,18.405
"3111507",2001,14.905
"3111507",2002,14.7883333333333
"3111507",2003,14.9625
"3111507",2004,14.9183333333333
"3111507",2005,15.1433333333333
"3111606",2001,14.7225
"3111606",2002,14.5883333333333
"3111606",2003,14.805
"3111606",2004,14.6575
"3111606",2005,14.9283333333333
"3111705",2001,15.3525
"3111705",2002,15.295
"3111705",2003,15.4825
"3111705",2004,15.3666666666667
"3111705",2005,15.545
"3111804",2001,18.5283333333333
"3111804",2002,18.3191666666667
"3111804",2003,18.5891666666667
"3111804",2004,18.4875
"3111804",2005,18.815
"3111903",2001,14.4558333333333
"3111903",2002,14.3091666666667
"3111903",2003,14.5175
"3111903",2004,14.39
"3111903",2005,14.6475
"3112000",2001,14.6375
"3112000",2002,14.49
"3112000",2003,14.6891666666667
"3112000",2004,14.57
"3112000",2005,14.8191666666667
"3112059",2001,15.5133333333333
"3112059",2002,15.515
"3112059",2003,15.6616666666667
"3112059",2004,15.63
"3112059",2005,15.6675
"3112109",2001,14.92
"3112109",2002,14.8933333333333
"3112109",2003,15.0566666666667
"3112109",2004,14.9675
"3112109",2005,15.0958333333333
"3112208",2001,14.4883333333333
"3112208",2002,14.4066666666667
"3112208",2003,14.5883333333333
"3112208",2004,14.435
"3112208",2005,14.655
"3112307",2001,15.7125
"3112307",2002,15.7216666666667
"3112307",2003,15.8583333333333
"3112307",2004,15.8125
"3112307",2005,15.7958333333333
"3112406",2001,15.5866666666667
"3112406",2002,15.4016666666667
"3112406",2003,15.6291666666667
"3112406",2004,15.5075
"3112406",2005,15.8258333333333
"3112505",2001,15.4983333333333
"3112505",2002,15.4133333333333
"3112505",2003,15.5666666666667
"3112505",2004,15.5325
"3112505",2005,15.7125
"3112604",2001,18.6133333333333
"3112604",2002,18.4258333333333
"3112604",2003,18.6883333333333
"3112604",2004,18.5916666666667
"3112604",2005,18.9
"3112653",2001,17.2583333333333
"3112653",2002,17.2633333333333
"3112653",2003,17.375
"3112653",2004,17.3608333333333
"3112653",2005,17.4191666666667
"3112703",2001,16.7741666666667
"3112703",2002,16.7675
"3112703",2003,16.9133333333333
"3112703",2004,16.9533333333333
"3112703",2005,16.9391666666667
"3112802",2001,15.0433333333333
"3112802",2002,14.8991666666667
"3112802",2003,15.0983333333333
"3112802",2004,14.9958333333333
"3112802",2005,15.2516666666667
"3112901",2001,15.295
"3112901",2002,15.2666666666667
"3112901",2003,15.4316666666667
"3112901",2004,15.3483333333333
"3112901",2005,15.47
"3113008",2001,16.2833333333333
"3113008",2002,16.3233333333333
"3113008",2003,16.47
"3113008",2004,16.4108333333333
"3113008",2005,16.405
"3113107",2001,14.1858333333333
"3113107",2002,14.0933333333333
"3113107",2003,14.27
"3113107",2004,14.1191666666667
"3113107",2005,14.3416666666667
"3113206",2001,14.1
"3113206",2002,14.0066666666667
"3113206",2003,14.1841666666667
"3113206",2004,14.0191666666667
"3113206",2005,14.2466666666667
"3113305",2001,15.32
"3113305",2002,15.27
"3113305",2003,15.4491666666667
"3113305",2004,15.345
"3113305",2005,15.5075
"3113404",2001,16.0525
"3113404",2002,16.0441666666667
"3113404",2003,16.1866666666667
"3113404",2004,16.1325
"3113404",2005,16.2408333333333
"3113503",2001,15.5558333333333
"3113503",2002,15.5408333333333
"3113503",2003,15.6833333333333
"3113503",2004,15.6541666666667
"3113503",2005,15.6375
"3113602",2001,13.3433333333333
"3113602",2002,13.2633333333333
"3113602",2003,13.4816666666667
"3113602",2004,13.3041666666667
"3113602",2005,13.5508333333333
"3113701",2001,17.3166666666667
"3113701",2002,17.3375
"3113701",2003,17.4916666666667
"3113701",2004,17.4708333333333
"3113701",2005,17.4616666666667
"3113800",2001,15.1425
"3113800",2002,15.1125
"3113800",2003,15.2508333333333
"3113800",2004,15.2075
"3113800",2005,15.305
"3113909",2001,13.8308333333333
"3113909",2002,13.7183333333333
"3113909",2003,13.9208333333333
"3113909",2004,13.7716666666667
"3113909",2005,14.0275
"3114006",2001,14.4691666666667
"3114006",2002,14.3425
"3114006",2003,14.5175
"3114006",2004,14.4233333333333
"3114006",2005,14.6533333333333
"3114105",2001,12.9708333333333
"3114105",2002,12.8891666666667
"3114105",2003,13.0991666666667
"3114105",2004,12.9358333333333
"3114105",2005,13.1691666666667
"3114204",2001,14.8633333333333
"3114204",2002,14.7583333333333
"3114204",2003,14.9208333333333
"3114204",2004,14.8633333333333
"3114204",2005,15.0758333333333
"3114303",2001,15.8308333333333
"3114303",2002,15.7233333333333
"3114303",2003,15.905
"3114303",2004,15.9208333333333
"3114303",2005,16.125
"3114402",2001,14.9058333333333
"3114402",2002,14.7658333333333
"3114402",2003,14.9741666666667
"3114402",2004,14.8466666666667
"3114402",2005,15.1108333333333
"3114501",2001,14.2891666666667
"3114501",2002,14.1708333333333
"3114501",2003,14.3383333333333
"3114501",2004,14.235
"3114501",2005,14.4583333333333
"3114550",2001,19.5916666666667
"3114550",2002,19.485
"3114550",2003,19.73
"3114550",2004,19.5225
"3114550",2005,19.8458333333333
"3114600",2001,13.555
"3114600",2002,13.4558333333333
"3114600",2003,13.6425
"3114600",2004,13.4875
"3114600",2005,13.7316666666667
"3114709",2001,14.0333333333333
"3114709",2002,13.9266666666667
"3114709",2003,14.1516666666667
"3114709",2004,13.9808333333333
"3114709",2005,14.2466666666667
"3114808",2001,13.1966666666667
"3114808",2002,13.1291666666667
"3114808",2003,13.325
"3114808",2004,13.1516666666667
"3114808",2005,13.3475
"3114907",2001,13.8866666666667
"3114907",2002,13.7816666666667
"3114907",2003,13.9508333333333
"3114907",2004,13.8058333333333
"3114907",2005,14.0291666666667
"3115003",2001,17.2083333333333
"3115003",2002,17.0058333333333
"3115003",2003,17.2308333333333
"3115003",2004,17.2016666666667
"3115003",2005,17.5016666666667
"3115102",2001,15.28
"3115102",2002,15.1058333333333
"3115102",2003,15.3291666666667
"3115102",2004,15.2108333333333
"3115102",2005,15.4991666666667
"3115201",2001,13.7125
"3115201",2002,13.6041666666667
"3115201",2003,13.7875
"3115201",2004,13.6275
"3115201",2005,13.8775
"3115300",2001,15.9291666666667
"3115300",2002,15.8541666666667
"3115300",2003,16.0141666666667
"3115300",2004,15.8883333333333
"3115300",2005,16.1291666666667
"3115359",2001,14.2983333333333
"3115359",2002,14.2233333333333
"3115359",2003,14.3758333333333
"3115359",2004,14.2725
"3115359",2005,14.4275
"3115409",2001,14.4883333333333
"3115409",2002,14.4066666666667
"3115409",2003,14.5883333333333
"3115409",2004,14.435
"3115409",2005,14.655
"3115458",2001,16.1658333333333
"3115458",2002,16.2066666666667
"3115458",2003,16.3558333333333
"3115458",2004,16.3
"3115458",2005,16.2933333333333
"3115474",2001,17.1383333333333
"3115474",2002,17.1283333333333
"3115474",2003,17.275
"3115474",2004,17.2925
"3115474",2005,17.2625
"3115508",2001,13.0683333333333
"3115508",2002,12.9866666666667
"3115508",2003,13.1825
"3115508",2004,13.0258333333333
"3115508",2005,13.2541666666667
"3115607",2001,16.02
"3115607",2002,15.9233333333333
"3115607",2003,16.0858333333333
"3115607",2004,16.1166666666667
"3115607",2005,16.32
"3115706",2001,17.2041666666667
"3115706",2002,17.2275
"3115706",2003,17.3441666666667
"3115706",2004,17.3183333333333
"3115706",2005,17.3491666666667
"3115805",2001,18.5108333333333
"3115805",2002,18.3141666666667
"3115805",2003,18.5741666666667
"3115805",2004,18.4866666666667
"3115805",2005,18.8041666666667
"3115904",2001,15.47
"3115904",2002,15.3641666666667
"3115904",2003,15.5558333333333
"3115904",2004,15.3633333333333
"3115904",2005,15.6191666666667
"3116001",2001,15.7675
"3116001",2002,15.7791666666667
"3116001",2003,15.9141666666667
"3116001",2004,15.8491666666667
"3116001",2005,15.9516666666667
"3116100",2001,16.1141666666667
"3116100",2002,16.1283333333333
"3116100",2003,16.275
"3116100",2004,16.2325
"3116100",2005,16.1991666666667
"3116159",2001,17.9666666666667
"3116159",2002,17.9558333333333
"3116159",2003,18.0958333333333
"3116159",2004,18.2016666666667
"3116159",2005,18.2391666666667
"3116209",2001,15.6225
"3116209",2002,15.5008333333333
"3116209",2003,15.7025
"3116209",2004,15.5208333333333
"3116209",2005,15.7641666666667
"3116308",2001,14.8216666666667
"3116308",2002,14.7425
"3116308",2003,14.9333333333333
"3116308",2004,14.7825
"3116308",2005,14.9991666666667
"3116407",2001,16.0566666666667
"3116407",2002,15.8575
"3116407",2003,16.0925
"3116407",2004,15.985
"3116407",2005,16.3233333333333
"3116506",2001,16.3716666666667
"3116506",2002,16.3225
"3116506",2003,16.4783333333333
"3116506",2004,16.5266666666667
"3116506",2005,16.5825
"3116605",2001,14.7433333333333
"3116605",2002,14.6258333333333
"3116605",2003,14.7925
"3116605",2004,14.7216666666667
"3116605",2005,14.9466666666667
"3116704",2001,15.1541666666667
"3116704",2002,15.0825
"3116704",2003,15.28
"3116704",2004,15.1408333333333
"3116704",2005,15.3425
"3116803",2001,15.1116666666667
"3116803",2002,15.095
"3116803",2003,15.2266666666667
"3116803",2004,15.2158333333333
"3116803",2005,15.225
"3116902",2001,18.5383333333333
"3116902",2002,18.3025
"3116902",2003,18.5925
"3116902",2004,18.455
"3116902",2005,18.815
"3117009",2001,16.0883333333333
"3117009",2002,16.1325
"3117009",2003,16.28
"3117009",2004,16.21
"3117009",2005,16.1933333333333
"3117108",2001,14.91
"3117108",2002,14.7716666666667
"3117108",2003,14.9841666666667
"3117108",2004,14.8533333333333
"3117108",2005,15.1116666666667
"3117207",2001,13.1575
"3117207",2002,13.0758333333333
"3117207",2003,13.2908333333333
"3117207",2004,13.1191666666667
"3117207",2005,13.36
"3117306",2001,17.84
"3117306",2002,17.62
"3117306",2003,17.8775
"3117306",2004,17.76
"3117306",2005,18.165
"3117405",2001,15.7675
"3117405",2002,15.7791666666667
"3117405",2003,15.9141666666667
"3117405",2004,15.8491666666667
"3117405",2005,15.9516666666667
"3117504",2001,15.1508333333333
"3117504",2002,15.0983333333333
"3117504",2003,15.2466666666667
"3117504",2004,15.2175
"3117504",2005,15.3125
"3117603",2001,15.6591666666667
"3117603",2002,15.5616666666667
"3117603",2003,15.7258333333333
"3117603",2004,15.7258333333333
"3117603",2005,15.9291666666667
"3117702",2001,13.2133333333333
"3117702",2002,13.125
"3117702",2003,13.3308333333333
"3117702",2004,13.17
"3117702",2005,13.4083333333333
"3117801",2001,12.8908333333333
"3117801",2002,12.8208333333333
"3117801",2003,13.0366666666667
"3117801",2004,12.8658333333333
"3117801",2005,13.0816666666667
"3117836",2001,17.6216666666667
"3117836",2002,17.6283333333333
"3117836",2003,17.7708333333333
"3117836",2004,17.835
"3117836",2005,17.8358333333333
"3117876",2001,15.3675
"3117876",2002,15.2883333333333
"3117876",2003,15.435
"3117876",2004,15.39
"3117876",2005,15.5625
"3117900",2001,13.2391666666667
"3117900",2002,13.1416666666667
"3117900",2003,13.3716666666667
"3117900",2004,13.1891666666667
"3117900",2005,13.4241666666667
"3118007",2001,14.1125
"3118007",2002,14.03
"3118007",2003,14.1983333333333
"3118007",2004,14.0591666666667
"3118007",2005,14.2558333333333
"3118106",2001,15.215
"3118106",2002,15.15
"3118106",2003,15.3025
"3118106",2004,15.2741666666667
"3118106",2005,15.3791666666667
"3118205",2001,16.7441666666667
"3118205",2002,16.5325
"3118205",2003,16.7758333333333
"3118205",2004,16.6833333333333
"3118205",2005,17.0483333333333
"3118304",2001,14.1125
"3118304",2002,14.03
"3118304",2003,14.1983333333333
"3118304",2004,14.0591666666667
"3118304",2005,14.2558333333333
"3118403",2001,16.9591666666667
"3118403",2002,16.9816666666667
"3118403",2003,17.0891666666667
"3118403",2004,17.065
"3118403",2005,17.1316666666667
"3118502",2001,12.8541666666667
"3118502",2002,12.7783333333333
"3118502",2003,13.0025
"3118502",2004,12.8316666666667
"3118502",2005,13.0491666666667
"3118601",2001,14.4975
"3118601",2002,14.4216666666667
"3118601",2003,14.5783333333333
"3118601",2004,14.4866666666667
"3118601",2005,14.6458333333333
"3118700",2001,14.5016666666667
"3118700",2002,14.3641666666667
"3118700",2003,14.5766666666667
"3118700",2004,14.435
"3118700",2005,14.705
"3118809",2001,16.9933333333333
"3118809",2002,16.9608333333333
"3118809",2003,17.1083333333333
"3118809",2004,17.1733333333333
"3118809",2005,17.2275
"3118908",2001,15.9358333333333
"3118908",2002,15.8508333333333
"3118908",2003,16.0066666666667
"3118908",2004,15.9975
"3118908",2005,16.15
"3119005",2001,14.0333333333333
"3119005",2002,13.9266666666667
"3119005",2003,14.1516666666667
"3119005",2004,13.9808333333333
"3119005",2005,14.2466666666667
"3119104",2001,16.6725
"3119104",2002,16.595
"3119104",2003,16.7633333333333
"3119104",2004,16.8091666666667
"3119104",2005,16.96
"3119203",2001,16.1016666666667
"3119203",2002,16.1208333333333
"3119203",2003,16.2566666666667
"3119203",2004,16.2333333333333
"3119203",2005,16.2658333333333
"3119302",2001,16.6775
"3119302",2002,16.5233333333333
"3119302",2003,16.7308333333333
"3119302",2004,16.7608333333333
"3119302",2005,16.9858333333333
"3119401",2001,15.91
"3119401",2002,15.8883333333333
"3119401",2003,16.0341666666667
"3119401",2004,15.9858333333333
"3119401",2005,16.1108333333333
"3119500",2001,16.51
"3119500",2002,16.54
"3119500",2003,16.6925
"3119500",2004,16.6466666666667
"3119500",2005,16.6183333333333
"3119609",2001,15.105
"3119609",2002,14.9966666666667
"3119609",2003,15.1883333333333
"3119609",2004,14.995
"3119609",2005,15.2458333333333
"3119708",2001,13.7516666666667
"3119708",2002,13.6475
"3119708",2003,13.8208333333333
"3119708",2004,13.6683333333333
"3119708",2005,13.8983333333333
"3119807",2001,15.2483333333333
"3119807",2002,15.1358333333333
"3119807",2003,15.3075
"3119807",2004,15.2775
"3119807",2005,15.5066666666667
"3119906",2001,12.8541666666667
"3119906",2002,12.7783333333333
"3119906",2003,13.0025
"3119906",2004,12.8316666666667
"3119906",2005,13.0491666666667
"3119955",2001,15.11
"3119955",2002,14.9716666666667
"3119955",2003,15.1608333333333
"3119955",2004,15.0908333333333
"3119955",2005,15.3316666666667
"3120003",2001,15.81
"3120003",2002,15.7825
"3120003",2003,15.94
"3120003",2004,15.8758333333333
"3120003",2005,16.0016666666667
"3120102",2001,14.925
"3120102",2002,14.8891666666667
"3120102",2003,15.03
"3120102",2004,15.02
"3120102",2005,15.0241666666667
"3120151",2001,16.93
"3120151",2002,16.9583333333333
"3120151",2003,17.1083333333333
"3120151",2004,17.0783333333333
"3120151",2005,17.0825
"3120201",2001,14.8583333333333
"3120201",2002,14.7033333333333
"3120201",2003,14.9091666666667
"3120201",2004,14.7958333333333
"3120201",2005,15.05
"3120300",2001,15.7816666666667
"3120300",2002,15.7875
"3120300",2003,15.9466666666667
"3120300",2004,15.9216666666667
"3120300",2005,15.8683333333333
"3120409",2001,14.1858333333333
"3120409",2002,14.0933333333333
"3120409",2003,14.27
"3120409",2004,14.1191666666667
"3120409",2005,14.3416666666667
"3120508",2001,12.9708333333333
"3120508",2002,12.8891666666667
"3120508",2003,13.0991666666667
"3120508",2004,12.9358333333333
"3120508",2005,13.1691666666667
"3120607",2001,14.3916666666667
"3120607",2002,14.2866666666667
"3120607",2003,14.4475
"3120607",2004,14.3525
"3120607",2005,14.5616666666667
"3120706",2001,15.4508333333333
"3120706",2002,15.3341666666667
"3120706",2003,15.5241666666667
"3120706",2004,15.5141666666667
"3120706",2005,15.7383333333333
"3120805",2001,13.315
"3120805",2002,13.2291666666667
"3120805",2003,13.4233333333333
"3120805",2004,13.2683333333333
"3120805",2005,13.5091666666667
"3120839",2001,17.1308333333333
"3120839",2002,17.1666666666667
"3120839",2003,17.2825
"3120839",2004,17.26
"3120839",2005,17.2858333333333
"3120870",2001,15.8016666666667
"3120870",2002,15.8383333333333
"3120870",2003,15.9925
"3120870",2004,15.9216666666667
"3120870",2005,15.8966666666667
"3120904",2001,16.2225
"3120904",2002,16.1408333333333
"3120904",2003,16.3025
"3120904",2004,16.325
"3120904",2005,16.4783333333333
"3121001",2001,14.63
"3121001",2002,14.5841666666667
"3121001",2003,14.7258333333333
"3121001",2004,14.7066666666667
"3121001",2005,14.7508333333333
"3121100",2001,13.1425
"3121100",2002,13.0675
"3121100",2003,13.2783333333333
"3121100",2004,13.1141666666667
"3121100",2005,13.3191666666667
"3121209",2001,15.29
"3121209",2002,15.115
"3121209",2003,15.3341666666667
"3121209",2004,15.2308333333333
"3121209",2005,15.5141666666667
"3121258",2001,17.5858333333333
"3121258",2002,17.3758333333333
"3121258",2003,17.625
"3121258",2004,17.5116666666667
"3121258",2005,17.9208333333333
"3121308",2001,15.5158333333333
"3121308",2002,15.4133333333333
"3121308",2003,15.6033333333333
"3121308",2004,15.4233333333333
"3121308",2005,15.6791666666667
"3121407",2001,14.0191666666667
"3121407",2002,13.9141666666667
"3121407",2003,14.0783333333333
"3121407",2004,13.955
"3121407",2005,14.165
"3121506",2001,14.435
"3121506",2002,14.3433333333333
"3121506",2003,14.5216666666667
"3121506",2004,14.3408333333333
"3121506",2005,14.5766666666667
"3121605",2001,15.255
"3121605",2002,15.2083333333333
"3121605",2003,15.3591666666667
"3121605",2004,15.3541666666667
"3121605",2005,15.3883333333333
"3121704",2001,15.2183333333333
"3121704",2002,15.1825
"3121704",2003,15.37
"3121704",2004,15.2375
"3121704",2005,15.4183333333333
"3121803",2001,15.4508333333333
"3121803",2002,15.4116666666667
"3121803",2003,15.5675
"3121803",2004,15.4875
"3121803",2005,15.6383333333333
"3121902",2001,15.36
"3121902",2002,15.2716666666667
"3121902",2003,15.4675
"3121902",2004,15.3083333333333
