"Uso e ocupação do solo","Malha rodoviária","Serviços de saúde","Perfil Epidemiológico da Malária","Mobilidade Populacional","Suscetibilidade Social","Índice de Capacidade Adaptativa","Índice de sensibilidade","Índice de Exposição","Índice de Vulnerabilidade","Índice de Risco de Impacto para precipitação (média)","Índice de Risco de Impacto para precipitação (mediana)","Índice de Risco de Impacto para precipitação (PCA)"
0.00810718767529733,0.1,0,0,0.035,0.14,0,0.118737652509096,0.0540535938376487,0.0593688262545481,0.0744741400307323,0.0593688262545481,0.911813400868283
0.0596472094840871,0.1,0,0,0.015,0.035,0,0.0323226372910278,0.0798236047420435,0.0161613186455139,0.0686616411291858,0.0798236047420435,0.923049521641469
0.0841238381623545,0.1,0.15,0,0.085,0.14,0.15,0.139843445819126,0.0920619190811773,0.144921722909563,0.0823278806635801,0.0920619190811773,0.890671760404763
0.0422886291713647,0,0.15,0,0.03,0.115,0.15,0.0980621451080798,0.0211443145856824,0.12403107255404,0.0850584623799074,0.11,0.892288845307348
0.0399755004456182,0,0.15,0,0.03,0.135,0.15,0.112914087564091,0.0199877502228091,0.131457043782045,0.0938149313349514,0.13,0.88004135752362
0.12455298324146,0.1,0,0,0.025,0.145,0,0.118229479461093,0.11227649162073,0.0591147397305465,0.0871304104504255,0.09,0.892817685084714
0.0617816975127416,0.1,0.035,0,0.02,0.09,0.035,0.0752760583760604,0.0808908487563708,0.0551380291880302,0.062009625981467,0.0551380291880302,0.927516894695392
0.0775072793702797,0,0.15,0,0.015,0.135,0.15,0.106582349571082,0.0387536396851399,0.128291174785541,0.0756816048235602,0.06,0.90340376646601
0.0747289321961933,0,0.15,0,0.03,0.135,0.15,0.112914087564091,0.0373644660980966,0.131457043782045,0.076273836626714,0.06,0.902341492307745
0.0682436395586653,0,0.15,0,0.03,0.095,0.15,0.083210202652069,0.0341218197793326,0.116605101326035,0.0635756403684557,0.04,0.92074803601485
0.0876412639644014,0.1,0.065,0,0.02,0.12,0.065,0.0975539720600765,0.0938206319822007,0.0812769860300383,0.075032539337413,0.0812769860300383,0.907061094234523
0.105286400537158,0.1,0.15,0,0.015,0.11,0.15,0.0880174215010681,0.102643200268579,0.119008710750534,0.0838839703397044,0.102643200268579,0.890995441913215
0.0343483054164079,0,0.15,0,0.02,0.135,0.15,0.108692928902085,0.0171741527082039,0.129346464451042,0.0888402057197487,0.12,0.886915098767433
0.0112904367304388,0.1,0,0,0.075,0.06,0,0.0762145173330771,0.0556452183652194,0.0381072586665386,0.0412508256772527,0.0381072586665386,0.957649832809698
0.0319399572081328,0.1,0.15,0,0.035,0.13,0.15,0.111311681281091,0.0659699786040664,0.130655840640545,0.105541939748204,0.12,0.862831796889518
0.0857928832895569,0,0.15,0,0.075,0.135,0.15,0.131909301543117,0.0428964416447784,0.140954650771559,0.0912836974721124,0.09,0.881385766461358
0.118984736569648,0,0.08,0,0.065,0.09,0.08,0.0942712723550873,0.0594923682848238,0.0871356361775436,0.0488760014874558,0.0594923682848238,0.942177131528524
0.0737989656969514,0,0.15,0,0.025,0.115,0.15,0.0959515657770768,0.0368994828484757,0.122975782888538,0.0766250885790047,0.07,0.902817689326855
0.0816440699693797,0,0.15,0,0.025,0.055,0.15,0.0513957384090445,0.0408220349846899,0.100697869204522,0.0738399680630707,0.08,0.908721260651951
0.0396535708729022,0,0.15,0,0.045,0.115,0.15,0.104393883101089,0.0198267854364511,0.127196941550544,0.0823412423289985,0.1,0.895566833274176
0.0175685856533387,0,0,0,0.04,0.13,0,0.113422260612094,0.00878429282666935,0.0567111303060469,0.0718318077109054,0.0567111303060469,0.917445278261191
0.0191711387686609,0.1,0.15,0,0.025,0.075,0.15,0.0662476808650553,0.0595855693843304,0.108123840432528,0.0792364699389527,0.07,0.900057563414373
0.0996351815570069,0.1,0,0,0.03,0.125,0,0.105488116336085,0.0998175907785035,0.0527440581680426,0.0675205496488487,0.0527440581680426,0.919759044264453
0.102937674045618,0.1,0.15,0,0.07,0.11,0.15,0.111233794142101,0.101468837022809,0.130616897071051,0.120695244697953,0.13,0.84147772505673
0.0462467790733726,0,0.15,0,0.025,0.135,0.15,0.110803508233088,0.0231233895366863,0.130401754116544,0.0578417145510767,0.0231233895366863,0.927235830391592
0.0610659694763854,0,0.15,0,0.015,0.085,0.15,0.0694524934310547,0.0305329847381927,0.109726246715527,0.06675307715124,0.06,0.917471295864781
0.0193976244057361,0.1,0.15,0,0.02,0.125,0.15,0.101266957674079,0.0596988122028681,0.12563347883704,0.0851107636799692,0.07,0.890448607029387
0.0690423399033605,0.1,0,0,0.025,0.035,0,0.0365437959530338,0.0845211699516802,0.0182718979765169,0.0509310226427324,0.05,0.945895543316173
0.00958556938433044,0,0.15,0,0.025,0.05,0.15,0.0476827527950419,0.00479278469216522,0.0988413763975209,0.0712113870298954,0.0988413763975209,0.913865357573964
0.0723568551130487,0,0.15,0,0.025,0.075,0.15,0.0662476808650553,0.0361784275565243,0.108123840432528,0.0847674226630173,0.108123840432528,0.893769178440802
0.109208952673372,0.1,0.15,0,0.02,0.075,0.15,0.0641371015340523,0.104604476336686,0.107068550767026,0.110557675701237,0.107068550767026,0.857200557595171
0.0617816975127416,0.1,0.15,0,0.03,0.14,0.15,0.116627073178093,0.0808908487563708,0.133313536589047,0.101401461781806,0.09,0.867359505541353
0.0214244213245604,0.1,0.15,0,0.03,0.12,0.15,0.101775130722082,0.0607122106622802,0.125887565361041,0.0855332586744405,0.07,0.889824629767683
0.0263363372236391,0,0.15,0,0.025,0.13,0.15,0.107090522619085,0.0131681686118195,0.128545261309542,0.063904476640454,0.05,0.919892820467075
0.0666698139139914,0.1,0.15,0,0.03,0.1,0.15,0.0869231882660717,0.0833349069569957,0.118461594133036,0.100598833696677,0.1,0.869918910982994
0.180981121451499,0,0,0,0.02,0.135,0,0.108692928902085,0.0904905607257497,0.0543464644510423,0.0716123417255973,0.07,0.914602296291401
0.0637962472573765,0.1,0.15,0,0.08,0.055,0.15,0.0746121110500774,0.0818981236286882,0.112306055525039,0.101401393051242,0.11,0.869591403920943
0.0591110414484853,0,0,0,0.08,0.115,0,0.11916793841811,0.0295555207242427,0.0595839692090549,0.0663798299777658,0.0595839692090549,0.923428366909997
0.0133172336492631,0,0.15,0,0.04,0.06,0.15,0.0614404620160562,0.00665861682463156,0.105720231008028,0.0507929492775532,0.04,0.939840127337602
0.0246076703797019,0,0.15,0,0.035,0.14,0.15,0.118737652509096,0.012303835189851,0.134368826254548,0.0655575538147997,0.05,0.917128934026694
0.0101339845941216,0.1,0.15,0,0.035,0.13,0.15,0.111311681281091,0.0550669922970608,0.130655840640545,0.0919076109792021,0.09,0.881177063353932
0.0139252705757891,0,0.15,0,0.02,0.075,0.15,0.0641371015340523,0.00696263528789455,0.107068550767026,0.0646770620183069,0.08,0.921460480512885
0.0589797752939386,0.1,0.15,0,0.03,0.13,0.15,0.109201101950088,0.0794898876469693,0.129600550975044,0.0996968128740044,0.09,0.870056554995042
0.0643210874224511,0.1,0,0,0.055,0.08,0,0.0826241424650759,0.0821605437112256,0.041312071232538,0.0744908716479212,0.0821605437112256,0.912580557803298
0.044291402139248,0,0.15,0,0.015,0.165,0.15,0.128860263255098,0.022145701069624,0.139430131627549,0.087191944232391,0.1,0.88778083022869
0.0817159388603039,0.1,0.15,0,0.075,0.1,0.15,0.105918402245099,0.090857969430152,0.127959201122549,0.109605723517567,0.11,0.856758780887004
0.0959268678836785,0,0.15,0,0.025,0.11,0.15,0.0922385801630741,0.0479634339418393,0.121119290081537,0.0796942413411254,0.07,0.898532113052023
0.078210311326222,0.1,0.15,0,0.025,0.13,0.15,0.107090522619085,0.089105155663111,0.128545261309542,0.109216805657551,0.11,0.857278417028696
0.0243215630258919,0.1,0.15,0,0.045,0.145,0.15,0.126671796785105,0.062160781512946,0.138335898392552,0.0968322266351661,0.09,0.873588896642048
0.0180743083490785,0.1,0,0,0.03,0.08,0,0.072071245810061,0.0590371541745392,0.0360356229050305,0.0450242590265232,0.04,0.95278128609162
0.0217701503951052,0,0,0,0.02,0.035,0,0.0344332166220308,0.0108850751975526,0.0172166083110154,0.036033894502856,0.0172166083110154,0.968612721210623
0.0179430421945318,0.1,0,0,0.07,0.035,0,0.0555390099320607,0.0589715210972659,0.0277695049660303,0.0689136753544321,0.0589715210972659,0.922326817015165
0.0616504313581948,0.1,0.15,0,0.03,0.145,0.15,0.120340058792096,0.0808252156790974,0.135170029396048,0.111998415025048,0.12,0.853254160066952
0.0777933867240897,0,0.15,0,0.02,0.14,0.15,0.112405914516087,0.0388966933620449,0.131202957258044,0.0900332168733628,0.1,0.884248051215385
0.0677185749404784,0,0.15,0,0.02,0.1,0.15,0.0827020296040658,0.0338592874702392,0.116351014802033,0.080070100757424,0.09,0.899139549433425
0.018241172269419,0.1,0.15,0,0.065,0.115,0.15,0.112836200425101,0.0591205861347095,0.13141810021255,0.0701795621157533,0.0591205861347095,0.909441818581009
0.035218650198915,0.1,0,0,0.02,0.085,0,0.0715630727620577,0.0676093250994575,0.0357815363810288,0.0677969538268288,0.0676093250994575,0.922567200661644
0.0317730932877923,0.1,0.15,0,0.02,0.07,0.15,0.0604241159200496,0.0658865466438962,0.105212057960025,0.087032868201307,0.09,0.889879729361247
0.00521004597396583,0.1,0.15,0,0.025,0.075,0.15,0.0662476808650553,0.0526050229869829,0.108123840432528,0.103576287806504,0.108123840432528,0.868404028375544
0.151385208706413,0.1,0.15,0,0.035,0.12,0.15,0.103885710053085,0.125692604353207,0.126942855026543,0.200878486459916,0.126942855026543,0.735640977804022
0.0344555476200136,0,0.15,0,0.035,0.15,0.15,0.126163623737102,0.0172277738100068,0.138081811868551,0.0951031952261859,0.13,0.87774810954111
0.0827764981547559,0,0.15,0,0.035,0.105,0.15,0.0927467532110774,0.0413882490773779,0.121373376605539,0.0942538752276389,0.12,0.879669515597403
0.0785682875709562,0.1,0.15,0,0.07,0.13,0.15,0.126085736598112,0.0892841437854781,0.138042868299056,0.119109004028178,0.13,0.843260862388133
0.150364480300024,0.1,0.1,0,0.03,0.09,0.1,0.0794972170380664,0.125182240150012,0.0897486085190332,0.0716436162230151,0.0897486085190332,0.909291755245563
0.035218650198915,0,0.15,0,0.03,0.12,0.15,0.101775130722082,0.0176093250994575,0.125887565361041,0.0611656301534996,0.04,0.923590741886035
0.0186227235588697,0.1,0.03,0,0.015,0.085,0.03,0.0694524934310547,0.0593113617794348,0.0497262467155273,0.0663458694983207,0.0593113617794348,0.923306349178714
0.0924579603809515,0.1,0.15,0,0.03,0.14,0.15,0.116627073178093,0.0962289801904758,0.133313536589047,0.119847505593174,0.13,0.842515631494827
0.149434513800782,0,0.15,0,0.035,0.13,0.15,0.111311681281091,0.0747172569003911,0.130655840640545,0.0817910325136455,0.0747172569003911,0.893639226798962
0.0555700406017219,0,0.15,0,0.025,0.105,0.15,0.0885255945490714,0.0277850203008609,0.119262797274536,0.0790159391917989,0.09,0.900459663124708
0.0031832490551415,0.1,0,0,0.07,0.03,0,0.051826024318058,0.0515916245275708,0.025913012159029,0.0558348788955332,0.0515916245275708,0.939997899220155
0.050395816846662,0.1,0.15,0,0.09,0.12,0.15,0.127102082694118,0.075197908423331,0.138551041347059,0.114582983256797,0.13,0.849729596101782
0.0351232062632743,0,0,0,0.075,0.1,0,0.105918402245099,0.0175616031316372,0.0529592011225493,0.0468402680847288,0.0529592011225493,0.950285691938999
0.0193976244057361,0.1,0.15,0,0.035,0.105,0.15,0.0927467532110774,0.0596988122028681,0.121373376605539,0.107024062936136,0.121373376605539,0.862151261726731
0.111474033497237,0.1,0.15,0,0.015,0.155,0.15,0.121434292027092,0.105737016748618,0.135717146013546,0.120484720920722,0.12,0.841025103092665
0.0983118655003493,0.1,0.15,0,0.02,0.13,0.15,0.104979943288082,0.0991559327501746,0.127489971644041,0.115548634798072,0.12,0.848666282867517
0.0312602758437949,0.1,0.15,0,0.08,0.08,0.15,0.0931770391200909,0.0656301379218974,0.121588519560045,0.085739552493981,0.07,0.88981530544047
0.0257879220138479,0,0,0,0.07,0.04,0,0.0592519955460634,0.0128939610069239,0.0296259977730317,0.0941733195933185,0.0296259977730317,0.890885871830957
0.0779960728633362,0,0,0,0.085,0.145,0,0.143556431433129,0.0389980364316681,0.0717782157165644,0.0835920840494108,0.0717782157165644,0.899128333179188
0.0638681161483007,0.1,0.15,0,0.07,0.145,0.15,0.13722469344012,0.0819340580741503,0.14361234672006,0.115182134931403,0.12,0.848116290150579
0.00405359383764866,0.1,0,0,0.04,0.095,0,0.087431361314075,0.0520267969188243,0.0437156806570375,0.031914159191954,0.0437156806570375,0.969446025998232
0.163073677022761,0.1,0.15,0,0.025,0.115,0.15,0.0959515657770768,0.131536838511381,0.122975782888538,0.0848375404666397,0.122975782888538,0.88811695054228
0.047951646419481,0,0,0,0.025,0.13,0,0.107090522619085,0.0239758232097405,0.0535452613095424,0.039173694839761,0.04,0.96001777599038
0.0101339845941216,0,0.15,0,0.03,0.115,0.15,0.0980621451080798,0.00506699229706082,0.12403107255404,0.0796993549503669,0.11,0.89998843168095
0.150531344220365,0,0.15,0,0.07,0.12,0.15,0.118659765370106,0.0752656721101824,0.134329882685053,0.0698651849317452,0.0752656721101824,0.9088700141357
0.0112904367304388,0,0.15,0,0.035,0.14,0.15,0.118737652509096,0.00564521836521941,0.134368826254548,0.0733380148732558,0.08,0.907194090501096
0.108958443085356,0.1,0.04,0,0.085,0.09,0.04,0.102713589679099,0.104479221542678,0.0713567948395496,0.158612005460743,0.104479221542678,0.798005544250367
0.036148616698157,0,0.15,0,0.015,0.12,0.15,0.0954433927290735,0.0180743083490785,0.122721696364537,0.0802653349045384,0.1,0.898848179737632
0.0112904367304388,0,0.02,0,0.01,0.13,0.02,0.100758784626076,0.00564521836521941,0.060379392313038,0.0553415368927525,0.060379392313038,0.938819767765657
0.012160781512946,0,0.15,0,0.035,0.135,0.15,0.115024666895094,0.00608039075647299,0.132512333447547,0.0628642414013399,0.05,0.921122459995584
0.0153440305680875,0,0.15,0,0.02,0.11,0.15,0.0901280008320711,0.00767201528404373,0.120064000416036,0.0659120052333598,0.07,0.918403920538128
0.0496206915466834,0,0.14,0,0.09,0.125,0.14,0.130815068308121,0.0248103457733417,0.135407534154061,0.0934059599758007,0.12,0.879950624863203
0.0277909194348434,0,0.15,0,0.065,0.13,0.15,0.123975157267109,0.0138954597174217,0.136987578633554,0.080294346116992,0.09,0.897439385803624
0.0391053801162232,0.1,0.125,0,0.025,0.08,0.125,0.069960666479058,0.0695526900581116,0.097480333239529,0.0723443410992135,0.0695526900581116,0.909841346642303
0.0315584059186821,0,0.15,0,0.05,0.13,0.15,0.1176434192741,0.0157792029593411,0.13382170963705,0.0898669708654637,0.12,0.885141085698503
0.0272066820061462,0,0.005,0,0.025,0.14,0.005,0.11451649384709,0.0136033410030731,0.0597582469235451,0.0477871959755394,0.0597582469235451,0.948471214168875
0.0387952488114722,0.1,0.15,0,0.015,0.135,0.15,0.106582349571082,0.0693976244057361,0.128291174785541,0.0992295997304257,0.1,0.871229770071658
0.0381395913980753,0.1,0.15,0,0.065,0.055,0.15,0.0682803730570684,0.0690697956990377,0.109140186528534,0.0760699940758573,0.0690697956990377,0.903710018223411
0.0165959266400454,0,0.15,0,0.025,0.13,0.15,0.107090522619085,0.00829796332002268,0.128545261309542,0.055614408209855,0.03,0.930974355948026
0.0127688184394719,0,0,0,0.045,0.11,0,0.100680897487086,0.00638440921973597,0.050340448743543,0.052241619321093,0.050340448743543,0.943943849371528
0.0736443489508003,0,0.15,0,0.025,0.125,0.15,0.103377537005082,0.0368221744754002,0.126688768502541,0.0645036476593138,0.0368221744754002,0.918326890918362
0.0854113320001061,0,0.15,0,0.075,0.11,0.15,0.113344373473104,0.0427056660000531,0.131672186736552,0.0981259509122017,0.12,0.873418699545894
0.0295316089998578,0.1,0.15,0,0.02,0.145,0.15,0.11611890013009,0.0647658044999289,0.133059450065045,0.115941751521658,0.133059450065045,0.848973157222233
0.126579780160284,0,0.15,0,0.015,0.135,0.15,0.106582349571082,0.0632898900801421,0.128291174785541,0.103860354955228,0.12,0.865405676891786
0.139312551927738,0.1,0.15,0,0.07,0.135,0.15,0.129798722212114,0.119656275963869,0.139899361106057,0.123185212356642,0.119656275963869,0.83645144113454
0.0244408064593615,0,0.15,0,0.02,0.13,0.15,0.104979943288082,0.0122204032296807,0.127489971644041,0.0665701249579072,0.06,0.916547995513555
0.0574061741023769,0,0.15,0,0.03,0.11,0.15,0.0943491594940771,0.0287030870511885,0.122174579747039,0.0669592222660757,0.05,0.915929373316306
0.0031832490551415,0,0.06,0,0.02,0.07,0.06,0.0604241159200496,0.00159162452757075,0.0602120579600248,0.0506012274958652,0.0602120579600248,0.945226958335275
0.0104200919479316,0.1,0,0,0.065,0.08,0,0.0868453011270819,0.0552100459739658,0.043422650563541,0.0795442321791689,0.0552100459739658,0.906837411896165
0.0965115542186002,0.1,0.15,0,0.025,0.075,0.15,0.0662476808650553,0.0982557771093001,0.108123840432528,0.0887932058472759,0.0982557771093001,0.88591259730362
0.0298177163536678,0.1,0.15,0,0.035,0.14,0.15,0.118737652509096,0.0649088581768339,0.134368826254548,0.109759228143794,0.13,0.856939288940509
0.0417399895084613,0,0,0,0.03,0.08,0,0.072071245810061,0.0208699947542306,0.0360356229050305,0.0289685392197537,0.03,0.975434484154883
0.0650839655482403,0,0.15,0,0.03,0.11,0.15,0.0943491594940771,0.0325419827741202,0.122174579747039,0.0649055208403862,0.04,0.918465462075951
0.0311292341423604,0,0,0,0.03,0.095,0,0.083210202652069,0.0155646170711802,0.0416051013260345,0.0423899061324049,0.0416051013260345,0.957437814585844
0.072702135277369,0.1,0,0,0.07,0.05,0,0.0666779667740688,0.0863510676386845,0.0333389833870344,0.116563350341906,0.0863510676386845,0.858055005192936
0.0852444680797657,0,0.15,0,0.025,0.135,0.15,0.110803508233088,0.0426222340398828,0.130401754116544,0.0810079960521422,0.07,0.896024776950831
0.0590393970106733,0.1,0.15,0,0.05,0.045,0.15,0.0545226638360541,0.0795196985053367,0.102261331918027,0.0772603434744546,0.0795196985053367,0.90245913635131
0.111425964104141,0,0.15,0,0.02,0.12,0.15,0.0975539720600765,0.0557129820520707,0.123776986030038,0.059829989360703,0.0557129820520707,0.923992531118497
0.0326076158513935,0.1,0,0,0.075,0.03,0,0.053936603649061,0.0663038079256968,0.0269683018245305,0.0644240365834091,0.0663038079256968,0.928001663513984
0.0552837087947996,0.1,0.15,0,0.035,0.11,0.15,0.0964597388250801,0.0776418543973998,0.12322986941254,0.0736239079366466,0.0776418543973998,0.905039986279103
0.0379249040289651,0.1,0.09,0,0.025,0.12,0.09,0.0996645513910795,0.0689624520144825,0.0948322756955398,0.0612649092366741,0.0689624520144825,0.924692739120649
0.0603629375204432,0.1,0.15,0,0.025,0.105,0.15,0.0885255945490714,0.0801814687602216,0.119262797274536,0.0998147553449191,0.1,0.870991919826591
0.086544433544819,0,0.15,0,0.02,0.135,0.15,0.108692928902085,0.0432722167724095,0.129346464451042,0.0708728937411506,0.0432722167724095,0.909413068228715
0.0256330808145846,0,0.15,0,0.07,0.12,0.15,0.118659765370106,0.0128165404072923,0.134329882685053,0.0557154743641152,0.02,0.930028365403244
0.0465090869293538,0.1,0.15,0,0.015,0.1,0.15,0.0805914502730628,0.0732545434646769,0.115295725136531,0.106183422867069,0.115295725136531,0.863350338224849
0.0832657405540368,0,0.15,0,0.025,0.095,0.15,0.0810996233210661,0.0416328702770184,0.115549811660533,0.149060893979184,0.115549811660533,0.808362441400947
0.102221946009262,0,0.105,0,0.025,0.03,0.105,0.0328308103390311,0.0511109730046309,0.0689154051695155,0.120008792724715,0.0689154051695155,0.85114378521602
0.0162143753505946,0.1,0,0,0.025,0.13,0,0.107090522619085,0.0581071876752973,0.0535452613095424,0.0672174829949466,0.0581071876752973,0.921799066094701
0.0243215630258919,0,0.15,0,0.035,0.135,0.15,0.115024666895094,0.012160781512946,0.132512333447547,0.0915577049868309,0.13,0.883213914829403
0.0648334559602241,0,0.15,0,0.05,0.12,0.15,0.110217448046094,0.0324167279801121,0.130108724023047,0.0875084840010531,0.1,0.887948474986062
0.0737756151053471,0,0.015,0,0.035,0.085,0.015,0.0778948107550667,0.0368878075526735,0.0464474053775333,0.0711117376434023,0.0464474053775333,0.918336124604964
0.138537426627759,0.1,0,0,0.02,0.055,0,0.0492851590780416,0.11926871331388,0.0246425795390208,0.1413037642843,0.11926871331388,0.825163042402118
0.147840142996719,0.1,0.15,0,0.085,0.1,0.15,0.110139560907105,0.12392007149836,0.130069780453552,0.127996617317304,0.13,0.831024162590505
0.0402022105358056,0,0.15,0,0.015,0.125,0.15,0.0991563783430762,0.0201011052679028,0.124578189171538,0.0948930981464803,0.124578189171538,0.879366175795285
0.0441245382189076,0,0.15,0,0.015,0.125,0.15,0.0991563783430762,0.0220622691094538,0.124578189171538,0.0588801527603306,0.03,0.926547262105833
0.0660617769874655,0.1,0.14,0,0.075,0.12,0.14,0.120770344701109,0.0830308884937327,0.130385172350555,0.101138686948096,0.09,0.867932580118526
0.0267537107319958,0.1,0,0,0.055,0.04,0,0.0529202575530544,0.0633768553659979,0.0264601287765272,0.0566123280475084,0.0633768553659979,0.938429858038536
0.0572984829925467,0,0,0,0.075,0.065,0,0.0799275029470798,0.0286492414962734,0.0399637514735399,0.102870997656604,0.0399637514735399,0.877699371301105
0.071772168778127,0,0.15,0,0.085,0.04,0.15,0.0655837335390723,0.0358860843890635,0.107791866769536,0.0778926503861999,0.09,0.902839483721414
0.0689827181866257,0.1,0,0,0.025,0.06,0,0.0551087240230472,0.0844913590933129,0.0275543620115236,0.0673485737016122,0.0844913590933129,0.923346237844849
0.108636064606416,0,0.15,0,0.02,0.13,0.15,0.104979943288082,0.0543180323032078,0.127489971644041,0.0972693346490829,0.11,0.874514163838085
0.0828361198714906,0,0.15,0,0.09,0.125,0.15,0.130815068308121,0.0414180599357453,0.140407534154061,0.073941864696602,0.0414180599357453,0.904265197187434
0.180695014097689,0.1,0.15,0,0.02,0.105,0.15,0.0864150152180684,0.140347507048845,0.118207507609034,0.122851671552626,0.118207507609034,0.838379098527969
0.00608039075647299,0,0.075,0,0.01,0.105,0.075,0.0821938565560625,0.0030401953782365,0.0785969282780312,0.0638790412187559,0.0785969282780312,0.925751753908524
0.0229028030335936,0.1,0.15,0,0.04,0.065,0.15,0.0651534476300589,0.0614514015167968,0.107576723815029,0.106342708443942,0.107576723815029,0.864465964048505
0.0481425342907625,0.1,0,0,0.02,0.125,0,0.101266957674079,0.0740712671453812,0.0506334788370396,0.0682349153274736,0.0740712671453812,0.920117198226682
0.065691778021654,0,0.15,0,0.095,0.125,0.15,0.132925647639124,0.032845889010827,0.141462823819562,0.084769570943463,0.08,0.890296345719456
0.0920764090915008,0.1,0.035,0,0.045,0.1,0.035,0.0932549262590807,0.0960382045457504,0.0641274631295403,0.0833885558917636,0.09,0.897858997891352
0.0531616923934468,0,0.15,0,0.02,0.13,0.15,0.104979943288082,0.0265808461967234,0.127489971644041,0.0913569392802548,0.12,0.883423199315316
0.00723684289279016,0,0.15,0,0.03,0.055,0.15,0.0535063177400475,0.00361842144639508,0.101753158870024,0.0484571934388063,0.04,0.94346087292308
0.112721001596375,0.1,0.15,0,0.03,0.045,0.15,0.0460803465120422,0.106360500798188,0.0980401732560211,0.15813355801807,0.106360500798188,0.795667618132652
0.10818354223849,0.1,0.02,0,0.035,0.095,0.02,0.085320781983072,0.104091771119245,0.052660390991536,0.0522507207035936,0.052660390991536,0.939630620166194
0.0778525595346,0,0.15,0,0.065,0.095,0.15,0.09798425796909,0.0389262797673,0.123992128984545,0.0876394695839483,0.1,0.88816871304831
0.115160433801289,0,0.15,0,0.025,0.13,0.15,0.107090522619085,0.0575802169006447,0.128545261309542,0.068708492736729,0.0575802169006447,0.911747177625601
0.078305979714975,0,0,0,0.02,0.13,0,0.104979943288082,0.0391529898574875,0.0524899716440409,0.0572143205005095,0.0524899716440409,0.935826843859684
0.100183596766798,0.1,0.15,0,0.025,0.125,0.15,0.103377537005082,0.100091798383399,0.126688768502541,0.16226018896198,0.126688768502541,0.787411264315575
0.0783776241527869,0,0.15,0,0.07,0.125,0.15,0.122372750984109,0.0391888120763935,0.136186375492055,0.0584583958561493,0.0391888120763935,0.925134516340141
0.0697453718593027,0,0.06,0,0.03,0.12,0.06,0.101775130722082,0.0348726859296514,0.0808875653610412,0.0685867504302309,0.0808875653610412,0.918006047363112
0.0288163298697261,0.1,0,0,0.01,0.125,0,0.0970457990120732,0.0644081649348631,0.0485228995060366,0.0709770214802999,0.0644081649348631,0.917147514007322
0.0662760154503512,0.1,0.15,0,0.03,0.11,0.15,0.0943491594940771,0.0831380077251756,0.122174579747039,0.111770862490738,0.122174579747039,0.854863372389079
0.0234512182433848,0.1,0.15,0,0.015,0.1,0.15,0.0805914502730628,0.0617256091216924,0.115295725136531,0.0656737780860746,0.0617256091216924,0.91699196406403
0.0234512182433848,0.1,0.15,0,0.02,0.085,0.15,0.0715630727620577,0.0617256091216924,0.110781536381029,0.104169048500907,0.110781536381029,0.866960402897831
0.127450124942791,0.1,0.15,0,0.03,0.12,0.15,0.101775130722082,0.113725062471396,0.125887565361041,0.106537542610812,0.113725062471396,0.860061684896369
0.083932950291073,0,0.02,0,0.03,0.115,0.02,0.0980621451080798,0.0419664751455365,0.0590310725540399,0.0703325158998588,0.0590310725540399,0.91778634651124
0.10589398855746,0,0,0,0.045,0.065,0,0.0672640269610619,0.0529469942787298,0.0336320134805309,0.0455263359197536,0.05,0.952634960041062
0.0275286115788622,0,0.15,0,0.085,0.08,0.15,0.0952876184510939,0.0137643057894311,0.122643809225547,0.0654693716716593,0.06,0.91845307709645
0.0295316089998578,0.1,0.15,0,0.015,0.105,0.15,0.0843044358870654,0.0647658044999289,0.117152217943533,0.0639726741478205,0.0647658044999289,0.918897500444299
0.121369734186318,0,0.15,0,0.02,0.13,0.15,0.104979943288082,0.0606848670931592,0.127489971644041,0.102724946245733,0.12,0.867090451245379
0.117124803571164,0.1,0.15,0,0.065,0.15,0.15,0.13882709972312,0.108562401785582,0.14441354986156,0.117658650549047,0.108562401785582,0.84367566000057
0.15350035481262,0,0,0,0.035,0.145,0,0.122450638123099,0.0767501774063102,0.0612253190615495,0.0826584988226199,0.0767501774063102,0.899930727979309
0.0300154745200947,0.1,0,0,0.015,0.095,0,0.0768784646590601,0.0650077372600473,0.03843923232953,0.0844823231965258,0.0650077372600473,0.900489998504889
0.0492035424914389,0.1,0.005,0,0.065,0.055,0.005,0.0682803730570684,0.0746017712457194,0.0366401865285342,0.0704139859247512,0.0746017712457194,0.918749898694739
0.0332514749968255,0.1,0,0,0.06,0.08,0,0.0847347217960789,0.0666257374984127,0.0423673608980395,0.0829976994654841,0.0666257374984127,0.901946180249858
0.0442558043734543,0.1,0.15,0,0.075,0.13,0.15,0.128196315929115,0.0721279021867271,0.139098157964557,0.113742020050428,0.13,0.850901299426707
0.035826687125441,0,0.15,0,0.04,0.085,0.15,0.0800053900860696,0.0179133435627205,0.115002695043035,0.0576386795352518,0.04,0.929384840183303
0.133816623053074,0,0.15,0,0.065,0.11,0.15,0.109123214811098,0.0669083115265371,0.129561607405549,0.102156639644029,0.11,0.867354098629812
0.0411321770350475,0,0.15,0,0.03,0.13,0.15,0.109201101950088,0.0205660885175238,0.129600550975044,0.100055546497523,0.129600550975044,0.872028296747357
0.0202679691882433,0,0.15,0,0.035,0.135,0.15,0.115024666895094,0.0101339845941216,0.132512333447547,0.0908821060138895,0.13,0.884184567632033
0.0863412984993481,0,0,0,0.03,0.115,0,0.0980621451080798,0.043170649249674,0.0490310725540399,0.0474005739345713,0.0490310725540399,0.948913932305777
